5.356345812953102747e-01
5.350111031992906829e-01
5.331614304313347930e-01
5.254589341073896414e-01
5.212154491429747960e-01
5.160289569195708470e-01
5.112402329195122608e-01
5.083052433343245857e-01
5.166478221752204281e-01
4.969826912166476207e-01
4.961525727445939005e-01
5.093080019356804877e-01
4.945029842877162185e-01
4.922135731306588324e-01
4.891641416233637463e-01
4.890408984323389996e-01
4.892622396005164020e-01
4.632431975572330884e-01
4.683377712943493920e-01
4.787996057955618001e-01
4.711238591542714627e-01
4.712478064689482604e-01
4.843111677779956548e-01
4.613720066537129183e-01
4.608876541913369262e-01
4.495750013904694642e-01
4.446727491514786967e-01
4.763651137656811363e-01
4.483860556481160664e-01
4.508635935424341046e-01
4.613986737615778377e-01
4.423080672692512039e-01
4.375877864087790448e-01
4.417546380775428938e-01
4.425020866831150812e-01
4.454504763568029047e-01
4.378564636777826369e-01
4.368747433691098081e-01
4.235751605293359701e-01
4.188859465658480996e-01
4.391413380542309453e-01
4.361272788235500686e-01
4.262912893841831474e-01
4.592921355202029821e-01
4.325339860242127799e-01
4.357256834461847861e-01
4.027198782465694071e-01
4.356583856180507031e-01
4.310889239491231262e-01
4.174878350861590537e-01
4.218526566342116757e-01
4.289626632822987062e-01
4.152852852102233427e-01
4.175158246647928673e-01
4.421876485267920431e-01
4.155408786969408963e-01
4.118556160462486515e-01
4.053596414845989093e-01
4.173227371874643765e-01
3.973609414498292525e-01
4.011676070755508805e-01
4.204669061943779873e-01
4.145588927623230502e-01
3.904730913892883182e-01
3.960960505341103444e-01
3.871965720477426043e-01
3.928643581775806970e-01
3.879912853550427920e-01
3.889503673849673548e-01
4.290100546779719304e-01
3.751517215244642989e-01
4.056317899488002254e-01
4.121470722005954324e-01
4.099669633700794291e-01
3.969117932803849502e-01
3.938294775477177989e-01
3.934081512838193406e-01
3.929487875321590051e-01
4.089958758345000334e-01
3.689008286232448031e-01
3.729726367757567607e-01
3.903219571063640814e-01
3.784316608259321590e-01
3.708715275939723499e-01
3.886506005398471242e-01
3.717233170380197516e-01
3.456724287848834676e-01
3.603482059623420719e-01
3.562228935985611855e-01
3.906647338847144546e-01
3.496097787357870246e-01
3.761140933380422435e-01
3.788626337252770648e-01
3.684414383963557915e-01
3.419642262476919603e-01
3.499359799075655308e-01
3.656863850891312051e-01
3.753257626195641850e-01
3.988710250459488460e-01
