accuracy,precision,recall,f1
83.33333333333334,0.8490054330751763,0.8181384455727398,0.8299917694538154
83.5594315245478,0.8489990247549296,0.8235081112152344,0.8337303679648952
81.84754521963823,0.8298515915510167,0.8061705906445051,0.8155600078085244
83.64018087855297,0.8494324901914893,0.8210020212251984,0.8318383334890155
81.60529715762273,0.8254101456802937,0.8044709491017964,0.8129909220770112
78.69832041343669,0.7948572453848571,0.779432276599007,0.7852689062761401
80.53940568475451,0.8094632141568862,0.7960599749780751,0.8016332154713459
79.69961240310077,0.8014546966285677,0.7878185559247326,0.7933648831056321
80.65245478036177,0.8145685504213979,0.7956244157410435,0.8031163862197871
80.03875968992247,0.8077907792729988,0.7891953585132822,0.7967234684254118
80.87855297157623,0.815197027012862,0.796400568117048,0.803825755737415
80.57170542635659,0.8078920028373515,0.7954393041864756,0.8006782853608446
79.66731266149871,0.8014591868521298,0.7843700307386255,0.7914158077378461
79.86111111111111,0.8017303760200482,0.7869150214077144,0.793043406652168
79.29586563307494,0.7993998950508626,0.7805750015857437,0.7879346428331822
79.50581395348837,0.8008269110421596,0.7842180526936691,0.7907955103339638
78.73062015503875,0.7907152924550153,0.7791162312990746,0.7836568319924003
79.3766149870801,0.7997789607541962,0.7826063259421607,0.7893496890831001
78.37532299741602,0.7864679829582638,0.7740971101694742,0.7791259692960031
77.6001291989664,0.7796701363749282,0.7625336059164342,0.7687693004135884
78.68217054263566,0.7941928063092504,0.7726447736897528,0.7806471857185414
77.79392764857882,0.7874454771577005,0.7637166481147242,0.7716717654534698
77.85852713178295,0.7843441087551991,0.7658728780938383,0.7718284187515758
78.00387596899225,0.7874196269770627,0.7638442587806261,0.7714625770967188
78.82751937984496,0.7991916815279816,0.7706553640737223,0.7800381551895291
78.26227390180878,0.7960662030720366,0.764522007448492,0.7741802509371659
78.05232558139535,0.7878745071146405,0.7647833524964222,0.772431895300785
77.68087855297158,0.7870263983846217,0.7586462643432016,0.7681465007317544
78.24612403100775,0.7896369402508406,0.7666632330503056,0.7747968566570339
78.00387596899225,0.7876892411605799,0.7635918715865163,0.7720176642458129
74.6124031007752,0.7377384521296927,0.7331672740542583,0.7351052504747105
74.62855297157623,0.7382081147351142,0.7342240745905909,0.7358867291252781
74.38630490956072,0.7344505587439505,0.7326203451374861,0.7333505464140454
73.98255813953489,0.7295470743558421,0.7303263245936601,0.7298334037390101
74.2248062015504,0.7323961453689899,0.731297639328553,0.7315659091407074
73.96640826873386,0.7303895820855236,0.7272345044381984,0.7283595341773088
74.20865633074936,0.732059278089286,0.7300425003128247,0.730836395446309
74.37015503875969,0.7336171006449592,0.7317509046854962,0.7324489339191375
73.98255813953489,0.7310088946745857,0.7258699833192782,0.7276745670812191
74.11175710594316,0.7328520585876271,0.7240280395884363,0.727209337334513
74.06330749354005,0.7326013164334618,0.7244728511335454,0.727363185054651
74.27325581395348,0.7334727739883912,0.7270900677145615,0.7293454378619408
74.14405684754522,0.733157194377852,0.7262324851834547,0.7287529475012855
74.45090439276485,0.7355648509036051,0.7317344206105743,0.7330121225768887
73.86950904392765,0.7279490000151153,0.7266063074254974,0.7271929532657825
74.27325581395348,0.7319791640965517,0.7304407083347343,0.7310815340594606
74.20865633074936,0.7315453529673381,0.7286057532819769,0.7296112375771862
74.20865633074936,0.7312516628373583,0.730370893011755,0.7305817928259133
74.11175710594316,0.7299875322559696,0.7297510207163986,0.7296885489596434
73.95025839793283,0.728569329973691,0.7260295535147044,0.7269937359228487
73.96640826873386,0.7278951423133627,0.7294459057466168,0.7284752377571942
73.48191214470285,0.7233602587086745,0.7246710421176393,0.7239287496101147
72.01227390180878,0.7097989016020336,0.7140310745598594,0.7112129003048017
72.02842377260981,0.7105370378830896,0.7152327683332592,0.7118631958822554
72.07687338501292,0.7106424903781227,0.7147190690559034,0.7119306751002988
72.07687338501292,0.7104536829611104,0.7149212681577787,0.7118403101687271
74.19250645994832,0.7301257483834064,0.7284794786553354,0.729052152757728
73.82105943152455,0.7262198151554969,0.7285463788110335,0.7271051161744523
73.74031007751938,0.7253218896662018,0.7283458247665472,0.7266073792570763
73.67571059431525,0.724763374138397,0.7271052816795915,0.7256518747213448
73.78875968992247,0.725844677892567,0.7279505978412871,0.7266843496413481
73.82105943152455,0.7262378700128184,0.7280659751024626,0.7268560873554911
73.82105943152455,0.7262378700128184,0.7280659751024626,0.7268560873554911
73.82105943152455,0.7262378700128184,0.7280659751024626,0.7268560873554911
73.82105943152455,0.7262378700128184,0.7280659751024626,0.7268560873554911
73.82105943152455,0.7262378700128184,0.7280659751024626,0.7268560873554911
73.65956072351422,0.7253236127158389,0.7260942051406282,0.725533849730144
73.65956072351422,0.7253236127158389,0.7260942051406282,0.725533849730144
73.65956072351422,0.7253236127158389,0.7260942051406282,0.725533849730144
73.65956072351422,0.7253236127158389,0.7260942051406282,0.725533849730144
73.67571059431525,0.7253243651243331,0.7277982594127054,0.7264809126499934
73.78875968992247,0.7258102883286437,0.7269137849193248,0.726105159270429
73.74031007751938,0.7255872565884945,0.7261878687004574,0.7257674042715676
74.20865633074936,0.7313679727520163,0.7310077718248319,0.7308642793241823
74.20865633074936,0.7313679727520163,0.7310077718248319,0.7308642793241823
74.20865633074936,0.7313679727520163,0.7310077718248319,0.7308642793241823
74.20865633074936,0.7313679727520163,0.7310077718248319,0.7308642793241823
64.6156330749354,0.6395322016336653,0.5882221131123355,0.570602899175413
64.7125322997416,0.6423952308376676,0.5889108731399386,0.5710487962775493
64.7125322997416,0.6423952308376676,0.5889108731399386,0.5710487962775493
