accuracy,precision,recall,f1
51.71188630490956,0.5684294306184635,0.4730542347409046,0.44825088338388075
49.031007751937985,0.5576013886326597,0.41589624591683005,0.3780651426684389
48.44961240310077,0.5307651311797089,0.4166443318141275,0.3856158484065461
47.480620155038764,0.5419339584709669,0.39290520245808674,0.34435481661316514
48.934108527131784,0.5301280129045121,0.42935297440710024,0.4057706300875981
47.65826873385013,0.5307621629586702,0.3982894640293537,0.3559793101869672
49.56395348837209,0.5310566250905112,0.43256273320858113,0.41620151950487655
49.337855297157624,0.5359277777176763,0.42503776517770514,0.40263200737709265
49.24095607235142,0.5226278352805546,0.4412700254347442,0.4302935662896357
48.67571059431525,0.5451810353094299,0.4082572248644151,0.37473331761208
48.35271317829458,0.526925101753117,0.4057554995388451,0.37221939301816337
49.951550387596896,0.5234482164943456,0.44509836855722346,0.43748759318923036
49.19250645994832,0.5308070517045543,0.4221605244878008,0.40138038915075286
48.01356589147287,0.5099686028257456,0.4050491144209174,0.37410043147000743
49.854651162790695,0.5178065349522797,0.4391174464903802,0.4278928286485639
49.7093023255814,0.5196438844078625,0.44183518291422647,0.4314848295960345
51.24354005167958,0.5460769959791149,0.4510720264288846,0.44257319956968294
48.207364341085274,0.482796827625448,0.4200652984004543,0.4035248215517527
49.28940568475452,0.5176280211235288,0.4209939037356583,0.39986711328096686
48.498062015503876,0.5181029214120333,0.40815535388210633,0.37904523744447244
49.59625322997416,0.5142658652976638,0.432081648298632,0.4201081063033958
49.531653746770026,0.5122388486225602,0.4367793140418897,0.42540401044469195
49.74160206718346,0.5219564399748255,0.4351308065829606,0.42350372302921696
49.37015503875969,0.520551790225782,0.42333757482870177,0.4052131346149041
50.56524547803618,0.5225537370103934,0.4499051290869511,0.446533027092136
50.1937984496124,0.5244407566671009,0.43733543263796487,0.42552501062369763
48.950258397932814,0.5093839974824785,0.428442799795999,0.41790877000891236
49.32170542635659,0.5019078672141366,0.44573159963614456,0.44221287537245013
49.16020671834625,0.49648096836317146,0.438167506238268,0.43294093793733773
50.0,0.4978150446657243,0.44751341900104863,0.44001890021090023
48.0297157622739,0.4834662645348835,0.4379954557124137,0.43194737994865817
48.643410852713174,0.49262342433285955,0.4215982190104787,0.4049727649130843
50.242248062015506,0.519786280230637,0.4431480546441033,0.43670112011524814
49.66085271317829,0.5028427020214296,0.4437069700399014,0.4357435689500228
50.45219638242894,0.5167249828943131,0.4534362880723373,0.4516346087806962
48.88565891472868,0.5010962757360452,0.42609776299960506,0.4152396116192754
47.8843669250646,0.4789690862926818,0.4135508397014343,0.39756617873561145
49.8062015503876,0.4993808304032159,0.4532163644497382,0.4503888944123851
49.45090439276486,0.49037887500846145,0.4488810530753555,0.44649516180781207
49.32170542635659,0.5092700225553904,0.4316021570805752,0.42163622072163837
51.065891472868216,0.5363795517460127,0.450313973521101,0.44459583244456996
50.2906976744186,0.5093891731592438,0.4603211017392299,0.4599636419377739
49.35400516795866,0.4960799533474442,0.44707380358133314,0.44284524435713
50.72674418604651,0.5201593465075985,0.4618540223492544,0.4614983667781538
48.417312661498705,0.4750296624815756,0.43758516508167317,0.43496916226873333
50.62984496124031,0.5203838165930458,0.45052423585074836,0.4468618895439036
48.48191214470285,0.48888955341820894,0.42575949941999364,0.4166855911797527
48.43346253229974,0.49577524658168315,0.42693915207310623,0.41759150555346114
49.19250645994832,0.49243974072857855,0.43251984941374794,0.42511119624860116
50.72674418604651,0.5142086493671179,0.47385313666847634,0.4773596702858774
49.51550387596899,0.5020285002713561,0.44603430401697813,0.44217075991644367
50.985142118863045,0.516786994768577,0.46265084684160146,0.4639947514187724
49.09560723514212,0.49198317238365696,0.4580415625935588,0.45813190612674465
49.49935400516796,0.5091546226511134,0.4492129460131398,0.44666472935461643
50.51679586563308,0.5021315161082217,0.471808978735541,0.47459690343941974
50.30684754521963,0.5037665720777675,0.4663782276353455,0.46964997216024545
52.5516795865633,0.5361662342301322,0.5002066970690882,0.5029907955903063
48.1750645994832,0.4857055527313499,0.4303834411528899,0.4241083849479483
49.59625322997416,0.4841944085153504,0.4516885627724612,0.450809945002744
51.63113695090439,0.511617853896265,0.47271192871733253,0.47541572045838043
52.212532299741596,0.5175609016755459,0.4719213759727598,0.47182723894297235
48.01356589147287,0.4823254886136869,0.443356424454314,0.43917115601379403
50.855943152454785,0.5047048168796294,0.47843668346082663,0.480827483321597
53.43992248062015,0.5274100852956131,0.49897070294352486,0.5034881320853573
51.01744186046512,0.5177068202983789,0.4721991235296785,0.4762836276292242
49.19250645994832,0.48243029548776023,0.450057238454298,0.4488246609585757
50.59754521963824,0.5018090987769317,0.4835906168227369,0.48823809335716034
51.66343669250646,0.5155081181287139,0.4752358388215508,0.47828231012870787
48.35271317829458,0.4879131328348771,0.4486709220680983,0.44990069862727194
50.71059431524548,0.5153214517067183,0.4781606430537247,0.4793774593436921
47.85206718346253,0.47906426334874525,0.44249481924155415,0.43924647410447615
48.934108527131784,0.474552140222776,0.4434193241661124,0.44309602557873795
51.00129198966409,0.5147510335320093,0.4768317654637631,0.48188484420814914
52.2609819121447,0.5327777938838792,0.4828981560039267,0.4861594905375554
50.0,0.5199868663545416,0.4641903768089257,0.4625002010487755
52.5516795865633,0.5166812897622227,0.4730918790487885,0.473113640046285
48.14276485788114,0.48037029785246005,0.44152280544081696,0.43781072868405
49.28940568475452,0.50661864118018,0.4524823034371654,0.44821849276348275
52.2609819121447,0.523238732997662,0.4817221208845334,0.4860135004183685
51.48578811369509,0.5149112733835081,0.4830980283106881,0.4882308263384069
48.59496124031008,0.4760041215020501,0.45247664506355917,0.4563624916055029
47.7874677002584,0.4842135237330703,0.45043478838739026,0.44657174802376814
48.46576227390181,0.49717070571513194,0.453241599018652,0.4558447451537888
48.69186046511628,0.4992161353015723,0.46362317188836827,0.4685172793341843
50.69444444444444,0.5096622224894706,0.47023269388794514,0.46939718767771743
50.72674418604651,0.5190380419506684,0.4625957414416655,0.46558623698130774
49.838501291989665,0.5083539034363418,0.47538905240267554,0.47509302057332947
52.68087855297158,0.536786143397573,0.5091770939311879,0.5090526296773722
51.46963824289406,0.5125802818380414,0.47732236417136226,0.4781405812476964
52.27713178294574,0.5272064838849725,0.5008011782648524,0.5051917201459742
49.38630490956072,0.5052244170715534,0.46727143145765787,0.4671517601005688
50.90439276485789,0.5153207430555713,0.4759345318222628,0.47582040302271505
49.224806201550386,0.5150252350963901,0.46765390583598637,0.4731744628374011
50.242248062015506,0.5226254169020486,0.4655010626378022,0.4661592307971158
