accuracy,precision,recall,f1
47.62596899224806,0.5603955727881261,0.3850034014244284,0.3243895061535497
48.36886304909561,0.5544674544674545,0.3912924379585155,0.33263078092702414
57.525839793281655,0.5779966322911202,0.5267502978427913,0.5329460497429213
45.30038759689923,0.5361462621901266,0.3545363856461441,0.2626147092785169
58.171834625322994,0.5756699710992418,0.5464414106800487,0.5536621711187344
58.78552971576227,0.5760511493865669,0.5476329580556696,0.5525134657061717
58.76937984496124,0.5762996153040493,0.5459128578212885,0.5506559973225796
55.490956072351416,0.5909885831843013,0.5003138836170417,0.5047504431447847
55.73320413436692,0.5945992762291059,0.49904351553606513,0.5026197944029912
48.90180878552972,0.59971495837652,0.3995618715887221,0.346363319568688
56.07235142118863,0.5834269099063315,0.5216848783711795,0.5305540710234049
56.1531007751938,0.5836478055260513,0.522541010868755,0.5313992319979718
56.201550387596896,0.583637444134902,0.5227672202666537,0.5315735140369005
57.07364341085272,0.5630409894403471,0.5426888148734114,0.5489782010246465
57.15439276485789,0.5637469502941159,0.5434953627511379,0.5497599504736136
57.08979328165375,0.5633846976724813,0.5429561221146406,0.5492865384870608
57.07364341085272,0.5632259168459118,0.5426430908760419,0.5489943021418107
57.105943152454785,0.5635324507860239,0.5428421948869967,0.5492097235396521
57.105943152454785,0.5635324507860239,0.5428421948869967,0.5492097235396521
57.105943152454785,0.5635324507860239,0.5428421948869967,0.5492097235396521
57.105943152454785,0.5635324507860239,0.5428421948869967,0.5492097235396521
57.105943152454785,0.5635324507860239,0.5428421948869967,0.5492097235396521
57.218992248062015,0.5652590393598954,0.5434434485719275,0.5499980522515262
57.26744186046512,0.5657417998705988,0.5437688272095239,0.5503595888893994
57.15439276485789,0.5652005001797321,0.5426601454586651,0.5493772652285777
57.15439276485789,0.5652005001797321,0.5426601454586651,0.5493772652285777
57.105943152454785,0.5645804015763018,0.5419573929746752,0.5486627216271691
57.08979328165375,0.564016662886306,0.5417435309757743,0.5483537415082066
56.97674418604651,0.5818917245093799,0.5340201882002241,0.5426478728646787
57.009043927648584,0.581916696301987,0.5343680460707257,0.5430355192346549
56.99289405684754,0.5816934305617808,0.5336699197407744,0.5423247615620214
58.171834625322994,0.5757371463310008,0.5508912376542426,0.5580539979410591
58.171834625322994,0.5757371463310008,0.5508912376542426,0.5580539979410591
